Type,X,Y,OBJECTID,Call_Taken,Location,Latitude,Longitude,Ward,Community,Neighborho,Tow_Zone,Day,Snow_Emerg
TOW,-93.310034,44.987172,848,02/14/2019 11:55am,"905 Queen avenue North,Minneapolis,MN",44.987172,-93.310034,5,Near North,Willard - Hay,1,3,Westminster
TOW,-93.291802,45.012606,849,02/14/2019 11:57am,"3121 Colfax ave n ,Minneapolis,MN",45.012606,-93.291802,5,Near North,Hawthorne,1,3,Westminster
TOW,-93.261415,45.002978,850,02/14/2019 11:57am,"411 15th ave ne,Minneapolis,MN",45.002978,-93.261415,3,Northeast,Sheridan,2,3,Westminster
TOW,-93.286448,44.955796,851,02/14/2019 11:57am,"2543 GRAFILELD AVE S ,Minneapolis,MN",44.955796,-93.286448,10,Powderhorn,Whittier,3,3,Westminster
TOW,-93.294191,44.989775,852,02/14/2019 11:58am,"1207 Fremont Ave n,Minneapolis,MN",44.989775,-93.294191,5,Near North,Near - North,1,3,Westminster
TOW,-93.291881,45.012097,853,02/14/2019 12:00pm,"3021 Colfax ave n ,Minneapolis,MN",45.012097,-93.291881,5,Near North,Hawthorne,1,3,Westminster
TOW,-93.326284,44.947818,854,02/14/2019 12:03pm,"1915 30 1/2 st e,Minneapolis,MN",44.947818,-93.326284,13,Calhoun Isle,West Calhoun,3,3,Westminster
TOW,-93.225947,44.984916,855,02/14/2019 12:04pm,"849 19th ave se,Minneapolis,MN",44.984916,-93.225947,2,University,Como,4,3,Westminster
TOW,-93.217579,44.946552,856,02/14/2019 12:07pm,"3105 38th av s,Minneapolis,MN",44.946552,-93.217579,2,Longfellow,Cooper,6,3,Westminster
TOW,-93.228883,44.98746,857,02/14/2019 12:08pm,"989 17th Ave se,Minneapolis,MN",44.98746,-93.228883,2,University,Como,4,3,Westminster
TOW,-93.229671,44.947559,858,02/14/2019 12:10pm,"3021 29th av s,Minneapolis,MN",44.947559,-93.229671,2,Longfellow,Longfellow,6,3,Westminster
TOW,-93.285916,44.950146,859,02/14/2019 12:10pm,"2900 Harriet ,Minneapolis,MN",44.950146,-93.285916,10,Powderhorn,Whittier,3,3,Westminster
TOW,-93.291326,44.985336,860,02/14/2019 12:14pm,"855 Gertrude brown place,Minneapolis,MN",44.985336,-93.291326,5,Near North,Sumner - Glenwood,1,3,Westminster
TOW,-93.28672,44.911913,861,02/14/2019 12:15pm,"2015 Garfield ave s,Minneapolis,MN",44.911913,-93.28672,11,Southwest,Tangletown,5,3,Westminster
TOW,-93.221318,44.932206,862,02/14/2019 12:17pm,"3505 39th st,Minneapolis,MN",44.932206,-93.221318,12,Longfellow,Howe,6,3,Westminster
TOW,-93.265097,45.000031,863,02/14/2019 12:20pm,"227 12th ave ne,Minneapolis,MN",45.000031,-93.265097,3,Northeast,Sheridan,2,3,Westminster
TOW,-93.224017,44.95118,864,02/14/2019 12:20pm,"2821 33rd st,Minneapolis,MN",44.95118,-93.224017,2,Longfellow,Longfellow,4,3,Westminster
TOW,-93.228922,44.985549,865,02/14/2019 12:20pm,"925 17th ave se,Minneapolis,MN",44.985549,-93.228922,2,University,Como,4,3,Westminster
TOW,-93.264456,45.015719,866,02/14/2019 12:25pm,"315 26 1/2 Ave Ne,Minneapolis,MN",45.015719,-93.264456,1,Northeast,Marshall Terrace,2,3,Westminster
TOW,-93.298411,45.015293,867,02/14/2019 12:25pm,"3309 humboldt ave n,Minneapolis,MN",45.015293,-93.298411,4,Camden,Folwell,1,3,Westminster
TOW,-93.28644,44.962584,868,02/14/2019 12:25pm,"2003 GARFIELD AVE S,Minneapolis,MN",44.962584,-93.28644,10,Powderhorn,Whittier,3,3,Westminster
TOW,-93.299681,45.01573,869,02/14/2019 12:27pm,"3323 Irving avenue North,Minneapolis,MN",45.01573,-93.299681,4,Camden,Folwell,1,3,Westminster
TOW,-93.286477,44.955724,870,02/14/2019 12:28pm,"2545 GARFIELD AVE S ,Minneapolis,MN",44.955724,-93.286477,10,Powderhorn,Whittier,3,3,Westminster
TOW,-93.286462,44.959231,871,02/14/2019 12:28pm,"2351 GARFIELD AVE S,Minneapolis,MN",44.959231,-93.286462,10,Powderhorn,Whittier,3,3,Westminster
TOW,-93.292968,44.944372,872,02/14/2019 12:29pm,"3209 DuPont Ave S ,Minneapolis,MN",44.944372,-93.292968,10,Calhoun Isle,CARAG,5,3,Westminster
TOW,-93.290948,45.030539,873,02/14/2019 12:29pm,"4127 Bryant ave n ,Minneapolis,MN",45.030539,-93.290948,4,Camden,Webber - Camden,1,3,Westminster
TOW,-93.294185,44.940804,874,02/14/2019 12:29pm,"3413 Emerson ave s,Minneapolis,MN",44.940804,-93.294185,10,Calhoun Isle,CARAG,5,3,Westminster
TOW,-93.264351,45.009485,875,02/14/2019 12:30pm,"2107 3rd st ne,Minneapolis,MN",45.009485,-93.264351,3,Northeast,Bottineau,2,3,Westminster
TOW,-93.222669,44.942783,876,02/14/2019 12:31pm,"3311 34th ave so,Minneapolis,MN",44.942783,-93.222669,2,Longfellow,Longfellow,6,3,Westminster
TOW,-93.280946,44.946226,877,02/14/2019 12:34pm,"3111 pillsbury ave ,Minneapolis,MN",44.946226,-93.280946,8,Powderhorn,Lyndale,5,3,Westminster
TOW,-93.290796,45.010661,878,02/14/2019 12:34pm,"2939 Bryant ave n ,Minneapolis,MN",45.010661,-93.290796,5,Near North,Hawthorne,1,3,Westminster
TOW,-93.265916,45.007258,879,02/14/2019 12:35pm,"217 19th ave ne,Minneapolis,MN",45.007258,-93.265916,3,Northeast,Bottineau,2,3,Westminster
TOW,-93.219234,44.990197,880,02/14/2019 12:36pm,"1069 24TH AVE SE,Minneapolis,MN",44.990197,-93.219234,1,University,Como,4,3,Westminster
TOW,-93.264343,45.008148,881,02/14/2019 12:39pm,"1917 3rd st ne,Minneapolis,MN",45.008148,-93.264343,3,Northeast,Bottineau,2,3,Westminster
TOW,-93.218748,44.990757,882,02/14/2019 12:40pm,"1088 24TH AVE SE,Minneapolis,MN",44.990757,-93.218748,1,University,Como,4,3,Westminster
TOW,-93.306,44.993776,883,02/14/2019 12:40pm,"1421 Newton ave n,Minneapolis,MN",44.993776,-93.306,5,Near North,Willard - Hay,1,3,Westminster
TOW,-93.280945,44.946153,884,02/14/2019 12:43pm,"3113 pills bury ,Minneapolis,MN",44.946153,-93.280945,8,Powderhorn,Lyndale,5,3,Westminster
TOW,-93.250361,45.005939,885,02/14/2019 12:44pm,"833 18Th Ave Ne,Minneapolis,MN",45.005939,-93.250361,1,Northeast,Logan Park,2,3,Westminster
TOW,-93.262687,45.002165,886,02/14/2019 12:48pm,"337 14th ave ne,Minneapolis,MN",45.002165,-93.262687,3,Northeast,Sheridan,2,3,Westminster
TOW,-93.286487,44.955104,887,02/14/2019 12:48pm,"2609 Garfield av s,Minneapolis,MN",44.955104,-93.286487,10,Powderhorn,Whittier,3,3,Westminster
TOW,-93.224521,44.989437,888,02/14/2019 12:49pm,"1055 20th ave se,Minneapolis,MN",44.989437,-93.224521,1,University,Como,4,3,Westminster
TOW,-93.283878,44.962181,889,02/14/2019 12:49pm,"2015 Grand ave s,Minneapolis,MN",44.962181,-93.283878,10,Powderhorn,Whittier,3,3,Westminster
TOW,-93.293412,45.006581,890,02/14/2019 12:51pm,"2619 dupont Ave n ,Minneapolis,MN",45.006581,-93.293412,5,Near North,Hawthorne,1,3,Westminster
TOW,-93.291779,44.935069,891,02/14/2019 12:52pm,"3725 Colfax ave s,Minneapolis,MN",44.935069,-93.291779,10,Southwest,East Harriet,5,3,Westminster
TOW,-93.28913,44.963316,892,02/14/2019 12:52pm,"1925 Aldrich Ave S,Minneapolis,MN",44.963316,-93.28913,10,Calhoun Isle,Lowry Hill East,3,3,Westminster
TOW,-93.220568,44.989959,893,02/14/2019 12:53pm,"1061 23rd Ave se,Minneapolis,MN",44.989959,-93.220568,1,University,Como,4,3,Westminster
TOW,-93.248796,45.008632,894,02/14/2019 12:53pm,"1921 jackson st ne,Minneapolis,MN",45.008632,-93.248796,1,Northeast,Holland,2,3,Westminster
TOW,-93.292892,45.004145,895,02/14/2019 12:53pm,"2409 dupont Ave n,Minneapolis,MN",45.004145,-93.292892,5,Near North,Hawthorne,1,3,Westminster
TOW,-93.286492,44.952526,896,02/14/2019 12:55pm,"2737 GARFIELD AVE S ,Minneapolis,MN",44.952526,-93.286492,10,Powderhorn,Whittier,3,3,Westminster
TOW,-93.294233,44.939252,897,02/14/2019 12:58pm,"3505 Emerson ave s,Minneapolis,MN",44.939252,-93.294233,10,Calhoun Isle,CARAG,5,3,Westminster
TOW,-93.250917,45.009947,898,02/14/2019 12:59pm,"2207 quincy st ne,Minneapolis,MN",45.009947,-93.250917,1,Northeast,Holland,2,3,Westminster
TOW,-93.220614,44.990938,899,02/14/2019 01:00pm,"1095 23rd ave se,Minneapolis,MN",44.990938,-93.220614,1,University,Como,4,3,Westminster
TOW,-93.298378,45.018832,900,02/14/2019 01:03pm,"3505 humboldt ave n ,Minneapolis,MN",45.018832,-93.298378,4,Camden,Folwell,1,3,Westminster
TOW,-93.264456,45.015719,901,02/14/2019 01:03pm,"315 26 1/2 Ave Ne,Minneapolis,MN",45.015719,-93.264456,1,Northeast,Marshall Terrace,2,3,Westminster
TOW,-93.294773,45.027354,902,02/14/2019 01:03pm,"3955 Emerson ave n ,Minneapolis,MN",45.027354,-93.294773,4,Camden,Webber - Camden,1,3,Westminster
TOW,-93.282496,44.961595,903,02/14/2019 01:07pm,"2107 Pleasent ave ,Minneapolis,MN",44.961595,-93.282496,10,Powderhorn,Whittier,3,3,Westminster
TOW,-93.217161,44.98522,904,02/14/2019 01:08pm,"2511 cole ave se ,Minneapolis,MN",44.98522,-93.217161,2,University,Como,4,3,Westminster
TOW,-93.219322,44.991175,905,02/14/2019 01:08pm,"1105 24th ave se,Minneapolis,MN",44.991175,-93.219322,1,University,Como,4,3,Westminster
TOW,-93.289128,45.037415,906,02/14/2019 01:09pm,"4523 camden ave n ,Minneapolis,MN",45.037415,-93.289128,4,Camden,Lind - Bohanon,1,3,Westminster
TOW,-93.225895,44.984578,907,02/14/2019 01:12pm,"837 19th ave se,Minneapolis,MN",44.984578,-93.225895,2,University,Como,4,3,Westminster
TOW,-93.28094,44.945199,908,02/14/2019 01:12pm,"3147 pillabury ave ,Minneapolis,MN",44.945199,-93.28094,8,Powderhorn,Lyndale,5,3,Westminster
TOW,-93.208427,44.947982,909,02/14/2019 01:12pm,"3007 45th ave s,Minneapolis,MN",44.947982,-93.208427,2,Longfellow,Cooper,6,3,Westminster
TOW,-93.254707,44.943167,910,02/14/2019 01:13pm,"3253 14th ave s,Minneapolis,MN",44.943167,-93.254707,9,Powderhorn,Powderhorn Park,6,3,Westminster
TOW,-93.213771,44.940027,911,02/14/2019 01:16pm,"3443 41st av s,Minneapolis,MN",44.940027,-93.213771,12,Longfellow,Howe,6,3,Westminster
TOW,-93.228136,44.937611,912,02/14/2019 01:18pm,"3011 36th st e,Minneapolis,MN",44.937611,-93.228136,12,Longfellow,Howe,6,3,Westminster
TOW,-93.305999,45.018065,913,02/14/2019 01:19pm,"3443 Newton avenue North,Minneapolis,MN",45.018065,-93.305999,4,Camden,Folwell,1,3,Westminster
TOW,-93.286496,44.954871,914,02/14/2019 01:20pm,"2619 Garfield av s ,Minneapolis,MN",44.954871,-93.286496,10,Powderhorn,Whittier,3,3,Westminster
TOW,-93.286475,44.948782,915,02/14/2019 01:21pm,"2949 GARFIELD ,Minneapolis,MN",44.948782,-93.286475,10,Powderhorn,Whittier,3,3,Westminster
TOW,-93.281096,44.933635,916,02/14/2019 01:24pm,"3815 pills bury ,Minneapolis,MN",44.933635,-93.281096,8,Southwest,King Field,5,3,Westminster
TOW,-93.228491,44.989061,917,02/14/2019 01:25pm,"1043 17th ave se,Minneapolis,MN",44.989061,-93.228491,1,University,Como,4,3,Westminster
TOW,-93.291302,44.995048,918,02/14/2019 01:26pm,"915 16th Ave. N.,Minneapolis,MN",44.995048,-93.291302,5,Near North,Near - North,1,3,Westminster
TOW,-93.289194,44.938577,919,02/14/2019 01:27pm,"3529 Aldrich ave s,Minneapolis,MN",44.938577,-93.289194,10,Calhoun Isle,CARAG,5,3,Westminster
TOW,-93.220614,44.986695,920,02/14/2019 01:28pm,"899 23rd ave se,Minneapolis,MN",44.986695,-93.220614,2,University,Como,4,3,Westminster
TOW,-93.293073,44.91111,921,02/14/2019 01:31pm,"5039 dupont Ave S ,Minneapolis,MN",44.91111,-93.293073,13,Southwest,Lynnhurst,5,3,Westminster
TOW,-93.30598,45.009896,922,02/14/2019 01:31pm,"2907 newton ave n,Minneapolis,MN",45.009896,-93.30598,5,Near North,Jordan,1,3,Westminster
TOW,-93.286432,44.952589,923,02/14/2019 01:31pm,"2735 Garfield Ave S,Minneapolis,MN",44.952589,-93.286432,10,Powderhorn,Whittier,3,3,Westminster
TOW,-93.285242,44.956306,924,02/14/2019 01:32pm,"2525 Harriet Ave s,Minneapolis,MN",44.956306,-93.285242,10,Powderhorn,Whittier,3,3,Westminster
TOW,-93.250566,45.012576,925,02/14/2019 01:33pm,"2409 Quincy st ne,Minneapolis,MN",45.012576,-93.250566,1,Northeast,Holland,2,3,Westminster
TOW,-93.294373,45.0469,926,02/14/2019 01:34pm,"5037 dupont Ave n,Minneapolis,MN",45.0469,-93.294373,4,Camden,Lind - Bohanon,1,3,Westminster
TOW,-93.286449,44.959786,927,02/14/2019 01:35pm,"2305 GARFIELD AVE S,Minneapolis,MN",44.959786,-93.286449,10,Powderhorn,Whittier,3,3,Westminster
TOW,-93.284819,44.955415,928,02/14/2019 01:37pm,"2607 HARRIET AVE S,Minneapolis,MN",44.955415,-93.284819,10,Powderhorn,Whittier,3,3,Westminster
TOW,-93.219289,44.988572,929,02/14/2019 01:38pm,"1019 24th ave se,Minneapolis,MN",44.988572,-93.219289,1,University,Como,4,3,Westminster
TOW,-93.243492,45.010078,930,02/14/2019 01:39pm,"2203 taylor st ne,Minneapolis,MN",45.010078,-93.243492,1,Northeast,Windom Park,2,3,Westminster
TOW,-93.215437,44.990393,931,02/14/2019 01:40pm,"1075 27th Ave se,Minneapolis,MN",44.990393,-93.215437,1,University,Como,4,3,Westminster
TOW,-93.24525,45.012744,932,02/14/2019 01:43pm,"2417 Polk st ne,Minneapolis,MN",45.012744,-93.24525,1,Northeast,Windom Park,2,3,Westminster
TOW,-93.209787,44.911179,933,02/14/2019 01:44pm,"5043 44th ave S,Minneapolis,MN",44.911179,-93.209787,12,Nokomis,Minnehaha,6,3,Westminster
TOW,-93.224959,44.898955,934,02/14/2019 01:46pm,"5737 sander dr,Minneapolis,MN",44.898955,-93.224959,11,Nokomis,Wenonah,6,3,Westminster
TOW,-93.290511,45.047376,935,02/14/2019 01:47pm,"5045 Aldrich ave n ,Minneapolis,MN",45.047376,-93.290511,4,Camden,Lind - Bohanon,1,3,Westminster
TOW,-93.250578,45.011111,936,02/14/2019 01:49pm,"2303 Quincy St ne,Minneapolis,MN",45.011111,-93.250578,1,Northeast,Holland,2,3,Westminster
TOW,-93.283918,44.96048,937,02/14/2019 01:49pm,"2209 GRAND AVE S,Minneapolis,MN",44.96048,-93.283918,10,Powderhorn,Whittier,3,3,Westminster
TOW,-93.287876,45.04132,938,02/14/2019 01:50pm,"4735 6th st n ,Minneapolis,MN",45.04132,-93.287876,4,Camden,Lind - Bohanon,1,3,Westminster
TOW,-93.298679,44.995044,939,02/14/2019 01:51pm,"1411 16th Ave. N.,Minneapolis,MN",44.995044,-93.298679,5,Near North,Near - North,1,3,Westminster
TOW,-93.218655,44.975788,940,02/14/2019 01:54pm,"481 25th ave se,Minneapolis,MN",44.975788,-93.218655,2,University,Prospect Park - East River Road,4,3,Westminster
TOW,-93.243495,45.007158,941,02/14/2019 01:55pm,"1835 taylor st NE,Minneapolis,MN",45.007158,-93.243495,1,Northeast,Windom Park,2,3,Westminster
TOW,-93.244516,45.005505,942,02/14/2019 02:02pm,"1717 polk st ne,Minneapolis,MN",45.005505,-93.244516,1,Northeast,Northeast Park,2,3,Westminster
TOW,-93.310081,45.032505,943,02/14/2019 02:13pm,"4239 Queen avenue North,Minneapolis,MN",45.032505,-93.310081,4,Camden,Victory,1,3,Westminster
TOW,-93.217322,44.932236,944,02/14/2019 02:13pm,"3817 39th st e ,Minneapolis,MN",44.932236,-93.217322,12,Longfellow,Howe,6,3,Westminster
TOW,-93.299708,45.00575,945,02/14/2019 02:18pm,"2535 Irving Ave n,Minneapolis,MN",45.00575,-93.299708,5,Near North,Jordan,1,3,Westminster
TOW,-93.21676,44.987423,946,02/14/2019 02:19pm,"925 26TH AVE SE,Minneapolis,MN",44.987423,-93.21676,2,University,Como,4,3,Westminster
TOW,-93.280834,44.962316,947,02/14/2019 02:19pm,"2009 Pillsbury Ave S,Minneapolis,MN",44.962316,-93.280834,10,Powderhorn,Whittier,3,3,Westminster
TOW,-93.294343,45.043543,948,02/14/2019 02:21pm,"4851 dupont ave n ,Minneapolis,MN",45.043543,-93.294343,4,Camden,Lind - Bohanon,1,3,Westminster
TOW,-93.28113,44.932091,949,02/14/2019 02:21pm,"3905 pillbury ave ,Minneapolis,MN",44.932091,-93.28113,8,Southwest,King Field,5,3,Westminster
TOW,-93.294368,45.047028,950,02/14/2019 02:23pm,"5041 dupont ave n ,Minneapolis,MN",45.047028,-93.294368,4,Camden,Lind - Bohanon,1,3,Westminster
TOW,-93.29544,45.004655,951,02/14/2019 02:23pm,"1123 25th ave ,Minneapolis,MN",45.004655,-93.29544,5,Near North,Jordan,1,3,Westminster
TOW,-93.309493,45.004689,952,02/14/2019 02:24pm,"2511 queen ave n,Minneapolis,MN",45.004689,-93.309493,5,Near North,Willard - Hay,1,3,Westminster
TOW,-93.216104,44.990759,953,02/14/2019 02:27pm,"1088 26TH AVE SE,Minneapolis,MN",44.990759,-93.216104,1,University,Como,4,3,Westminster
TOW,-93.285397,44.997233,954,02/14/2019 02:27pm,"421 18th Ave. N.,Minneapolis,MN",44.997233,-93.285397,5,Near North,Near - North,1,3,Westminster
TOW,-93.221132,44.97147,955,02/14/2019 02:27pm,"155 26th ave se,Minneapolis,MN",44.97147,-93.221132,2,University,Prospect Park - East River Road,4,3,Westminster
TOW,-93.284005,44.95279,956,02/14/2019 02:28pm,"2723 GRAND AVE S ,Minneapolis,MN",44.95279,-93.284005,10,Powderhorn,Whittier,3,3,Westminster
TOW,-93.239372,45.012383,957,02/14/2019 02:31pm,"2401 buchannan st ne,Minneapolis,MN",45.012383,-93.239372,1,Northeast,Windom Park,2,3,Westminster
TOW,-93.242899,45.018776,958,02/14/2019 02:33pm,"1115 28th ave ne,Minneapolis,MN",45.018776,-93.242899,1,Northeast,Audubon Park,2,3,Westminster
TOW,-93.267286,44.944833,959,02/14/2019 02:49pm,"607 32nd st w,Minneapolis,MN",44.944833,-93.267286,9,Powderhorn,Central,5,3,Westminster
TOW,-93.216387,44.968736,960,02/14/2019 02:51pm,"53 Arthur ave se,Minneapolis,MN",44.968736,-93.216387,2,University,Prospect Park - East River Road,4,3,Westminster
TOW,-93.243096,45.01877,961,02/14/2019 02:54pm,"1111 28th ave ne,Minneapolis,MN",45.01877,-93.243096,1,Northeast,Audubon Park,2,3,Westminster
TOW,-93.257722,44.972041,962,02/14/2019 02:54pm,"1007 6th street ,Minneapolis,MN",44.972041,-93.257722,3,Central,Elliot Park,3,3,Westminster
TOW,-93.293356,45.007487,963,02/14/2019 02:59pm,"2651 dupont Ave n,Minneapolis,MN",45.007487,-93.293356,5,Near North,Hawthorne,1,3,Westminster
TOW,-93.292077,45.006948,964,02/14/2019 03:02pm,"2633 Colfax Ave n,Minneapolis,MN",45.006948,-93.292077,5,Near North,Hawthorne,1,3,Westminster
TOW,-93.314405,45.020302,965,02/14/2019 03:06pm,"2623 36th avenue North,Minneapolis,MN",45.020302,-93.314405,4,Camden,Cleveland,1,3,Westminster
TOW,-93.296961,45.048066,966,02/14/2019 03:06pm,"5113 Fremont ave n ,Minneapolis,MN",45.048066,-93.296961,4,Camden,Lind - Bohanon,1,3,Westminster
TOW,-93.296935,45.047155,967,02/14/2019 03:09pm,"5045 Fremont ave n ,Minneapolis,MN",45.047155,-93.296935,4,Camden,Lind - Bohanon,1,3,Westminster
TOW,-93.283965,44.951142,968,02/14/2019 03:09pm,"2829 GRAND AVE S,Minneapolis,MN",44.951142,-93.283965,10,Powderhorn,Whittier,3,3,Westminster
TOW,-93.221147,44.971451,969,02/14/2019 03:11pm,"153 26th ave se,Minneapolis,MN",44.971451,-93.221147,2,University,Prospect Park - East River Road,4,3,Westminster
TOW,-93.287226,44.94511,970,02/14/2019 03:11pm,"3142 Garfield ave S,Minneapolis,MN",44.94511,-93.287226,8,Powderhorn,Lyndale,5,3,Westminster
TOW,-93.282771,44.951782,971,02/14/2019 03:12pm,"2803 PLEASANT AVE S,Minneapolis,MN",44.951782,-93.282771,10,Powderhorn,Whittier,3,3,Westminster
TOW,-93.303544,44.995217,972,02/14/2019 03:14pm,"1829 16th Ave. N.,Minneapolis,MN",44.995217,-93.303544,5,Near North,Willard - Hay,1,3,Westminster
TOW,-93.263862,45.010061,973,02/14/2019 03:28pm,"311 22nd ave ne,Minneapolis,MN",45.010061,-93.263862,3,Northeast,Bottineau,2,3,Westminster
TOW,-93.225967,44.9467,974,02/14/2019 03:31pm,"3129 E 31st st ,Minneapolis,MN",44.9467,-93.225967,2,Longfellow,Longfellow,6,3,Westminster
TOW,-93.260968,44.937919,975,02/14/2019 03:32pm,"3555 Elliot Avenue South,Minneapolis,MN",44.937919,-93.260968,9,Powderhorn,Powderhorn Park,6,3,Westminster
TOW,-93.23941,44.933547,976,02/14/2019 03:34pm,"3817 STANDISH AVE S ,Minneapolis,MN",44.933547,-93.23941,12,Powderhorn,Standish,6,3,Westminster
TOW,-93.294688,45.019577,977,02/14/2019 03:37pm,"3535 Emerson avenue North,Minneapolis,MN",45.019577,-93.294688,4,Camden,Folwell,1,3,Westminster
TOW,-93.224221,44.899198,978,02/14/2019 03:38pm,"5701 sander Drive,Minneapolis,MN",44.899198,-93.224221,11,Nokomis,Wenonah,6,3,Westminster
TOW,-93.293341,45.007013,979,02/14/2019 03:49pm,"2635 dupont Ave n,Minneapolis,MN",45.007013,-93.293341,5,Near North,Hawthorne,1,3,Westminster
TOW,-93.28355,45.0048,980,02/14/2019 03:52pm,"311 25th ave n ,Minneapolis,MN",45.0048,-93.28355,5,Near North,Hawthorne,1,3,Westminster
TAG,-93.280941,45.014943,981,2019-02-12T00:00:00.000Z,3431 2ND ST N,45.014943,-93.280941,4,Camden,McKinley,1,1,Westminster
TAG,-93.23537,44.987818,982,2019-02-12T00:00:00.000Z,1116 COMO AVE SE,44.987818,-93.23537,2,University,Como,4,1,Westminster
TAG,-93.235083,44.98786,983,2019-02-12T00:00:00.000Z,1108 COMO AVE SE,44.98786,-93.235083,2,University,Como,4,1,Westminster
TAG,-93.234252,44.987892,984,2019-02-12T00:00:00.000Z,1203 COMO AVE SE,44.987892,-93.234252,2,University,Como,4,1,Westminster
TAG,-93.234306,44.987827,985,2019-02-12T00:00:00.000Z,1202 COMO AVE SE,44.987827,-93.234306,2,University,Como,4,1,Westminster
TAG,-93.239045,44.987805,986,2019-02-12T00:00:00.000Z,804 9TH AVE SE,44.987805,-93.239045,3,University,Marcy Holmes,4,1,Westminster
TAG,-93.232591,44.987829,987,2019-02-12T00:00:00.000Z,1313 COMO AVE SE,44.987829,-93.232591,2,University,Como,4,1,Westminster
TAG,-93.230003,44.987791,988,2019-02-12T00:00:00.000Z,1504 COMO AVE SE,44.987791,-93.230003,2,University,Como,4,1,Westminster
TAG,-93.230082,44.987815,989,2019-02-12T00:00:00.000Z,1505 COMO AVE SE,44.987815,-93.230082,2,University,Como,4,1,Westminster
TAG,-93.279744,45.005466,990,2019-02-12T00:00:00.000Z,2510 2ND ST N,45.005466,-93.279744,5,Near North,Hawthorne,1,1,Westminster
TAG,-93.229886,44.987876,991,2019-02-12T00:00:00.000Z,1519 COMO AVE SE,44.987876,-93.229886,1,University,Como,4,1,Westminster
TAG,-93.229922,44.987798,992,2019-02-12T00:00:00.000Z,1508 COMO AVE SE,44.987798,-93.229922,2,University,Como,4,1,Westminster
TAG,-93.239052,44.987999,993,2019-02-12T00:00:00.000Z,816 9TH AVE SE,44.987999,-93.239052,3,University,Marcy Holmes,4,1,Westminster
TAG,-93.232184,44.928081,994,2019-02-12T00:00:00.000Z,4120 28TH AVE S,44.928081,-93.232184,12,Powderhorn,Standish,6,1,Westminster
TAG,-93.229853,44.98786,995,2019-02-12T00:00:00.000Z,1521 COMO AVE SE,44.98786,-93.229853,1,University,Como,4,1,Westminster
