X,Y,Objectid,Call_Taken,Location,Latitude,Longitude,Ward,Community,Neighborho,Tow_Zone,Day,Snow_Emerg,join_OBJECTID,join_OFT_1,join_STREET_O_N,join_STREET_F_N,join_STREET_T_N,join_NETWORK,join_BRANCH,join_SECTION,join_PAVEMENT,join_BASE,join_CONST_YR,join_RENOVATION,join_SEALCOAT_Y,join_SEALCOAT_C,join_OVERLAY_YR,join_PCI,join_PCI_BRANCH,join_LENGTH,join_COMMENTS_1,join_COMMENTS_2,join_INSPECTION,join_REFNO_ALL,distance
-93.221147,44.971451,"665",02/14/2019 03:11pm,"153 26th ave se,Minneapolis,MN",44.971451,-93.221147,"2",University,Prospect Park - East River Road,"4","3",Westminster,"7067","026315181404",26TH AVE SE,ESSEX ST SE,DELAWARE ST SE,LOCAL,26ASE,"1",ASPHALT9,CRUSH.CONC,"1993",,"2005","2",,"90",,"409",,,2009-10-20T00:00:00.000Z,"2609",1.35002610392347e-05
-93.287226,44.94511,"666",02/14/2019 03:11pm,"3142 Garfield ave S,Minneapolis,MN",44.94511,-93.287226,"8",Powderhorn,Lyndale,"5","3",Westminster,"11821","170103290319",GARFIELD AVE,32ND ST W,31ST ST W,RES,"2662","2",ASPHALT7m,S.GRAN.MAT.,"1976",,"2001","3",,,"67","654",,,2011-05-26T00:00:00.000Z,"8442",0.000369165262994665
-93.282771,44.951782,"667",02/14/2019 03:12pm,"2803 PLEASANT AVE S,Minneapolis,MN",44.951782,-93.282771,"10",Powderhorn,Whittier,"3","3",Westminster,"7563","028926152614",28TH ST W,PLEASANT AVE,PILLSBURY AVE,MSA,"241","2",ASPHALT9,CLASS 5,"1973",,"2005","3",,"79",,"431",,,2010-05-28T00:00:00.000Z,"2960",0.000165981083579604
-93.303544,44.995217,"668",02/14/2019 03:14pm,"1829 16th Ave. N.,Minneapolis,MN",44.995217,-93.303544,"5",Near North,Willard - Hay,"1","3",Westminster,"4599","016023302221",16TH AVE N,MORGAN AVE N,LOGAN AVE N,RES,"2707","7",ASPHALT7,CRUSH.CONC,"1980",,"2007","3",,,"81","324",,,2013-06-14T00:00:00.000Z,"1580",1.11182078215261e-06
-93.263862,45.010061,"669",02/14/2019 03:28pm,"311 22nd ave ne,Minneapolis,MN",45.010061,-93.263862,"3",Northeast,Bottineau,"2","3",Westminster,"883","022100363105",22ND AVE NE,3RD ST NE,UNIVERSITY AVE NE,MSA,"330","1",ASPHALT,CRUSH.CONC,"1978",,"2010","3",,"77",,"396",,,2013-10-25T00:00:00.000Z,"2049",6.90154422148395e-06
-93.225967,44.9467,"670",02/14/2019 03:31pm,"3129 E 31st st ,Minneapolis,MN",44.9467,-93.225967,"2",Longfellow,Longfellow,"6","3",Westminster,"6039","031403120322",31ST ST E,31ST AVE S,32ND AVE S,RES,"2660","11",CONCRETE7,S.GRAN.MAT.,"1974",,,,,,"76","360",,,2014-08-01T00:00:00.000Z,"3300",0.000142927576964102
-93.260968,44.937919,"671",02/14/2019 03:32pm,"3555 Elliot Avenue South,Minneapolis,MN",44.937919,-93.260968,"9",Powderhorn,Powderhorn Park,"6","3",Westminster,"7086","036415080102",36TH ST E,ELLIOT AVE,10TH AVE S,MSA,"251","6",ASPHALT9,CRUSH.CONC,"1978",,"2009","3",,"82",,"327",,,2011-08-24T00:00:00.000Z,"4012",0.00016367629783579
-93.23941,44.933547,"672",02/14/2019 03:34pm,"3817 STANDISH AVE S ,Minneapolis,MN",44.933547,-93.23941,"12",Powderhorn,Standish,"6","3",Westminster,"7902","292203940384",STANDISH AVE,39TH ST E,38TH ST E,RES,"2756","3",ASPHALT7,CRUSH.CONC,"1979",,"1999","3",,,"51","656",,,2013-06-03T00:00:00.000Z,"11371",0.000316884544412353
-93.294688,45.019577,"673",02/14/2019 03:37pm,"3535 Emerson avenue North,Minneapolis,MN",45.019577,-93.294688,"4",Camden,Folwell,"1","3",Westminster,"8353","151503500360",EMERSON AVE N,35TH AVE N,36TH AVE N,RES,"9016","3",ASPHALT7,CRUSH.CONC,"1981",,"1993","2",,,"56","657",,,2013-06-04T00:00:00.000Z,"8070",0.000356019916714777
-93.224221,44.899198,"674",02/14/2019 03:38pm,"5701 sander Drive,Minneapolis,MN",44.899198,-93.224221,"11",Nokomis,Wenonah,"6","3",Westminster,"11434","290705840332",SANDER DR,58TH ST E,33RD AVE S,RES,2617E,"5",ASPHALT7m,CLASS 3,"1970",,"1994","3",,,"70","716",,,2013-08-16T00:00:00.000Z,"11148",2.51213033460142e-06
-93.293341,45.007013,"675",02/14/2019 03:49pm,"2635 dupont Ave n,Minneapolis,MN",45.007013,-93.293341,"5",Near North,Hawthorne,"1","3",Westminster,"3974","141702600270",DUPONT AVE N,26TH AVE N,27TH AVE N,RES,"2883","1",ASPHALT7,CRUSH.CONC,"1993",,"1994","1",,,"72","656",,,2011-06-08T00:00:00.000Z,"7722",0.000293932676315565
-93.28355,45.0048,"676",02/14/2019 03:52pm,"311 25th ave n ,Minneapolis,MN",45.0048,-93.28355,"5",Near North,Hawthorne,"1","3",Westminster,"7378","025000450035",25TH AVE N,4TH ST N,3RD ST N,RES,"2884","9",ASPHALT7,CLASS 5,"1994",,"2010","2",,,"78","402",,,2012-05-01T00:00:00.000Z,"2416",2.85370266895025e-06
-93.280941,45.014943,"677",2019-02-12T00:00:00.000Z,3431 2ND ST N,45.014943,-93.280941,"4",Camden,McKinley,"1","1",Westminster,"1670","033033080025",33RD AVE N,WASHINGTON AVE N,2ND ST N,LOCAL,33AVN,"2",ASPHALT9,UNKNOWN,"1980",,,,,"61",,"264",,,2010-10-13T00:00:00.000Z,"3495",4.41543527779017e-05
-93.23537,44.987818,"678",2019-02-12T00:00:00.000Z,1116 COMO AVE SE,44.987818,-93.23537,"2",University,Como,"4","1",Westminster,"6207","134501130123",COMO AVE SE,11TH AVE SE,12TH AVE SE,MSA,"166","1",ASPH/CONC,UNKNOWN,"1963","2000","2006","2",,"73",,"454",,,2013-09-19T00:00:00.000Z,"7509",3.33901935857432e-05
-93.235083,44.98786,"679",2019-02-12T00:00:00.000Z,1108 COMO AVE SE,44.98786,-93.235083,"2",University,Como,"4","1",Westminster,"6207","134501130123",COMO AVE SE,11TH AVE SE,12TH AVE SE,MSA,"166","1",ASPH/CONC,UNKNOWN,"1963","2000","2006","2",,"73",,"454",,,2013-09-19T00:00:00.000Z,"7509",1.64934172612988e-05
-93.234252,44.987892,"680",2019-02-12T00:00:00.000Z,1203 COMO AVE SE,44.987892,-93.234252,"2",University,Como,"4","1",Westminster,"2329","134501230133",COMO AVE SE,12TH AVE SE,13TH AVE SE,MSA,"166","1",ASPH/CONC,UNKNOWN,"1963","2000","2006","2",,"73",,"330",,,2013-09-19T00:00:00.000Z,"7510",5.05138292302175e-05
-93.234306,44.987827,"681",2019-02-12T00:00:00.000Z,1202 COMO AVE SE,44.987827,-93.234306,"2",University,Como,"4","1",Westminster,"2329","134501230133",COMO AVE SE,12TH AVE SE,13TH AVE SE,MSA,"166","1",ASPH/CONC,UNKNOWN,"1963","2000","2006","2",,"73",,"330",,,2013-09-19T00:00:00.000Z,"7510",1.45955314458715e-05
-93.239045,44.987805,"682",2019-02-12T00:00:00.000Z,804 9TH AVE SE,44.987805,-93.239045,"3",University,Marcy Holmes,"4","1",Westminster,"9394","009300880098",9TH AVE SE,8TH ST SE,9TH ST SE,LOCAL,09AVSE,"1",ASPHALT9,CRUSH.CONC,"2004",,"2005","1",,"98",,"432",,,2010-05-21T00:00:00.000Z,"990",5.79265710278257e-05
-93.232591,44.987829,"683",2019-02-12T00:00:00.000Z,1313 COMO AVE SE,44.987829,-93.232591,"2",University,Como,"4","1",Westminster,"8317","134501330143",COMO AVE SE,13TH AVE SE,14TH AVE SE,MSA,"166","1",ASPH/CONC,UNKNOWN,"1963","2000","2006","2",,"73",,"330",,,2013-09-19T00:00:00.000Z,"7511",8.71056850004211e-06
-93.230003,44.987791,"684",2019-02-12T00:00:00.000Z,1504 COMO AVE SE,44.987791,-93.230003,"2",University,Como,"4","1",Westminster,"5442","134501530163",COMO AVE SE,15TH AVE SE,16TH AVE SE,MSA,"166","2",ASPHALT9,UNKNOWN,"1992",,"2006","2",,"69",,"232",,,2013-09-19T00:00:00.000Z,"7514",4.15305158526968e-05
-93.230082,44.987815,"685",2019-02-12T00:00:00.000Z,1505 COMO AVE SE,44.987815,-93.230082,"2",University,Como,"4","1",Westminster,"5442","134501530163",COMO AVE SE,15TH AVE SE,16TH AVE SE,MSA,"166","2",ASPHALT9,UNKNOWN,"1992",,"2006","2",,"69",,"232",,,2013-09-19T00:00:00.000Z,"7514",1.75831354573765e-05
-93.279744,45.005466,"686",2019-02-12T00:00:00.000Z,2510 2ND ST N,45.005466,-93.279744,"5",Near North,Hawthorne,"1","1",Westminster,"10438","026000252602",26TH AVE N,2ND ST N,PACIFIC ST,MSA,"301","1",CONCRETE,CLASS 5,"1968",,,,,"35",,"788",,,2011-06-15T00:00:00.000Z,"2544",0.000442300178293617
-93.229886,44.987876,"687",2019-02-12T00:00:00.000Z,1519 COMO AVE SE,44.987876,-93.229886,"1",University,Como,"4","1",Westminster,"5442","134501530163",COMO AVE SE,15TH AVE SE,16TH AVE SE,MSA,"166","2",ASPHALT9,UNKNOWN,"1992",,"2006","2",,"69",,"232",,,2013-09-19T00:00:00.000Z,"7514",4.35473877065506e-05
-93.229922,44.987798,"688",2019-02-12T00:00:00.000Z,1508 COMO AVE SE,44.987798,-93.229922,"2",University,Como,"4","1",Westminster,"5442","134501530163",COMO AVE SE,15TH AVE SE,16TH AVE SE,MSA,"166","2",ASPHALT9,UNKNOWN,"1992",,"2006","2",,"69",,"232",,,2013-09-19T00:00:00.000Z,"7514",3.44765711233821e-05
-93.239052,44.987999,"689",2019-02-12T00:00:00.000Z,816 9TH AVE SE,44.987999,-93.239052,"3",University,Marcy Holmes,"4","1",Westminster,"9394","009300880098",9TH AVE SE,8TH ST SE,9TH ST SE,LOCAL,09AVSE,"1",ASPHALT9,CRUSH.CONC,"2004",,"2005","1",,"98",,"432",,,2010-05-21T00:00:00.000Z,"990",6.66650822538043e-05
-93.232184,44.928081,"690",2019-02-12T00:00:00.000Z,4120 28TH AVE S,44.928081,-93.232184,"12",Powderhorn,Standish,"6","1",Westminster,"7111","028204240414",28TH AVE S,42ND ST E,41ST ST E,MSA,"431",6A,ASPHALT,UNKNOWN,"2006",,"2007","1",,"91",,"659",,,2013-09-05T00:00:00.000Z,"2877",6.34424813101017e-05
-93.229853,44.98786,"691",2019-02-12T00:00:00.000Z,1521 COMO AVE SE,44.98786,-93.229853,"1",University,Como,"4","1",Westminster,"5442","134501530163",COMO AVE SE,15TH AVE SE,16TH AVE SE,MSA,"166","2",ASPHALT9,UNKNOWN,"1992",,"2006","2",,"69",,"232",,,2013-09-19T00:00:00.000Z,"7514",2.75693693690022e-05
-93.229853,44.987798,"692",2019-02-12T00:00:00.000Z,1510 COMO AVE SE,44.987798,-93.229853,"2",University,Como,"4","1",Westminster,"5442","134501530163",COMO AVE SE,15TH AVE SE,16TH AVE SE,MSA,"166","2",ASPHALT9,UNKNOWN,"1992",,"2006","2",,"69",,"232",,,2013-09-19T00:00:00.000Z,"7514",3.44306168803993e-05
-93.229781,44.987805,"693",2019-02-12T00:00:00.000Z,1512 COMO AVE SE,44.987805,-93.229781,"2",University,Como,"4","1",Westminster,"5442","134501530163",COMO AVE SE,15TH AVE SE,16TH AVE SE,MSA,"166","2",ASPHALT9,UNKNOWN,"1992",,"2006","2",,"69",,"232",,,2013-09-19T00:00:00.000Z,"7514",2.73826661756672e-05
-93.221612,44.97427,"694",2019-02-12T00:00:00.000Z,618 25TH AVE SE,44.97427,-93.221612,"2",University,Prospect Park - East River Road,"4","1",Westminster,"218","004802330253",4TH ST SE,23RD AVE SE,25TH AVE SE,LOCAL,04STSE,"1",ASPHALT9,CLASS 5,"1993",,"2005","2",,"92",,"644",,,2009-11-13T00:00:00.000Z,"556",0.000516289230428264
-93.218329,44.975131,"695",2019-02-12T00:00:00.000Z,619 25TH AVE SE,44.975131,-93.218329,"2",University,Prospect Park - East River Road,"4","1",Westminster,"12045","311102530293",U OF M TRANSITWAY,25TH AVE SE,29TH AVE SE,UofM,"-","-",ASPHALT,UNKNOWN,,,,"0",,,,"1411",,,,"11662",0.000754388925936348
-93.279883,45.005603,"696",2019-02-12T00:00:00.000Z,2528 2ND ST N,45.005603,-93.279883,"5",Near North,Hawthorne,"1","1",Westminster,"10438","026000252602",26TH AVE N,2ND ST N,PACIFIC ST,MSA,"301","1",CONCRETE,CLASS 5,"1968",,,,,"35",,"788",,,2011-06-15T00:00:00.000Z,"2544",0.000305238892042933
-93.218704,44.975031,"697",2019-02-12T00:00:00.000Z,621 25TH AVE SE,44.975031,-93.218704,"2",University,Prospect Park - East River Road,"4","1",Westminster,"12045","311102530293",U OF M TRANSITWAY,25TH AVE SE,29TH AVE SE,UofM,"-","-",ASPHALT,UNKNOWN,,,,"0",,,,"1411",,,,"11662",0.000522175324625124
-93.229367,44.98779,"698",2019-02-12T00:00:00.000Z,1522 COMO AVE SE,44.98779,-93.229367,"2",University,Como,"4","1",Westminster,"8318","134501630173",COMO AVE SE,16TH AVE SE,17TH AVE SE,MSA,"166","2",ASPHALT9,UNKNOWN,"1992",,"2006","2",,"69",,"231",,,2013-09-19T00:00:00.000Z,"7515",4.18097402432849e-05
-93.21751,44.975482,"699",2019-02-12T00:00:00.000Z,623 25TH AVE SE,44.975482,-93.21751,"2",University,Prospect Park - East River Road,"4","1",Westminster,"12045","311102530293",U OF M TRANSITWAY,25TH AVE SE,29TH AVE SE,UofM,"-","-",ASPHALT,UNKNOWN,,,,"0",,,,"1411",,,,"11662",0.0013846444823212
-93.220938,44.974234,"700",2019-02-12T00:00:00.000Z,620 25TH AVE SE,44.974234,-93.220938,"2",University,Prospect Park - East River Road,"4","1",Westminster,"921","025331040048",25TH AVE SE,UNIVERSITY AVE SE,4TH ST SE,MSA,"446","1",ASPHALT9,CLASS 5,"1993",,"2005","2",,"90",,"411",,,2010-06-09T00:00:00.000Z,"2443",0.0001549097403059
-93.217441,44.975673,"701",2019-02-12T00:00:00.000Z,627 25TH AVE SE,44.975673,-93.217441,"2",University,Prospect Park - East River Road,"4","1",Westminster,"12045","311102530293",U OF M TRANSITWAY,25TH AVE SE,29TH AVE SE,UofM,"-","-",ASPHALT,UNKNOWN,,,,"0",,,,"1411",,,,"11662",0.00158760739147641
-93.218994,44.975245,"702",2019-02-12T00:00:00.000Z,629 25TH AVE SE,44.975245,-93.218994,"2",University,Prospect Park - East River Road,"4","1",Westminster,"90",00680233DEDE,6TH ST SE,23RD AVE SE,DEAD END (E),UofM,"-","-",ASPHALT,UNKNOWN,,,,"0",,,,"785",,,,"819",0.000382808974805951
-93.222139,44.987875,"703",2019-02-12T00:00:00.000Z,2116 COMO AVE SE,44.987875,-93.222139,"2",University,Como,"4","1",Westminster,"8319","134502130223",COMO AVE SE,21ST AVE SE,22ND AVE SE,MSA,"166","2",ASPHALT9,UNKNOWN,"1992",,"2006","2",,"69",,"330",,,2013-09-19T00:00:00.000Z,"7521",6.08110188027898e-06
-93.280316,44.999284,"704",2019-02-12T00:00:00.000Z,2011 2ND ST N,44.999284,-93.280316,"5",Near North,Hawthorne,"1","1",Westminster,"5756","002512220210",2ND ST N,WEST BROADWAY,21ST AVE N,MSA,"215","2",ASPH/CONC,CRUSH.ROCK,"1967",,"2008","2",,"58",,"411",,,2013-09-17T00:00:00.000Z,"194",0.000110911034144598
-93.217319,44.975608,"705",2019-02-12T00:00:00.000Z,632 25TH AVE SE,44.975608,-93.217319,"2",University,Prospect Park - East River Road,"4","1",Westminster,"12045","311102530293",U OF M TRANSITWAY,25TH AVE SE,29TH AVE SE,UofM,"-","-",ASPHALT,UNKNOWN,,,,"0",,,,"1411",,,,"11662",0.00157260779220737
-93.232172,44.912415,"706",2019-02-12T00:00:00.000Z,5006 28TH AVE S,44.912415,-93.232172,"12",Nokomis,Keewaydin,"6","1",Westminster,"1185","028205140504",28TH AVE S,51ST ST E,50TH ST E,MSA,"431","4",ASPHALT9,UNKNOWN,"1951",,,,"2012","100",,"662",,,2012-11-01T00:00:00.000Z,"2867",6.3403484089658e-05
-93.280334,44.999171,"707",2019-02-12T00:00:00.000Z,2000 2ND ST N,44.999171,-93.280334,"5",Near North,Hawthorne,"1","1",Westminster,"8252","122233080025",WEST BROADWAY,WASHINGTON AVE N,2ND ST N,CSAH,"066","6",ASPHALT9,UNKNOWN,"1979",,,,"2011",,,"399",,,,"12188",5.55947128369788e-05
-93.222785,44.97463,"708",2019-02-12T00:00:00.000Z,632 25TH AVE SE,44.97463,-93.222785,"2",University,Prospect Park - East River Road,"4","1",Westminster,"5551","023331040048",23RD AVE SE,UNIVERSITY AVE SE,4TH ST SE,LOCAL,23ASE,"1",ASPHALT9,CLASS 5,"2007",,,,,"94",,"417",,,2010-10-05T00:00:00.000Z,"2259",0.000384018147830763
-93.216426,44.987909,"709",2019-02-12T00:00:00.000Z,2600 COMO AVE SE,44.987909,-93.216426,"2",University,Como,"4","1",Westminster,"8348","134502630273",COMO AVE SE,26TH AVE SE,27TH AVE SE,MSA,"166","4",ASPHALT9,CRUSH.CONC,"2005",,"2006","1",,"91",,"329",,,2013-09-19T00:00:00.000Z,"7527",4.04078711777826e-05
-93.280254,44.999058,"710",2019-02-12T00:00:00.000Z,2004 2ND ST N,44.999058,-93.280254,"5",Near North,Near - North,"1","1",Westminster,"2559","002501801222",2ND ST N,18TH AVE N,WEST BROADWAY,MSA,"215","3",ASPHALT9,S.GRAN.MAT.,"1973",,"2008","2",,"75",,"613",,,2013-09-17T00:00:00.000Z,"193",4.79250712865643e-05
-93.217221,44.973107,"711",2019-02-12T00:00:00.000Z,2710 4TH ST SE,44.973107,-93.217221,"2",University,Prospect Park - East River Road,"4","1",Westminster,"5685","004802730293",4TH ST SE,27TH AVE SE,29TH AVE SE,MSA,"447","1",CONCRETE,UNKNOWN,"1951",,,,,"15",,"748",,,2009-10-02T00:00:00.000Z,"558",4.22893934985796e-05
-93.237038,45.016181,"712",2019-02-12T00:00:00.000Z,2633 JOHNSON ST NE,45.016181,-93.237038,"1",Northeast,Audubon Park,"2","1",Westminster,"3487","200602610271",JOHNSON ST NE,26TH AVE NE,27TH AVE NE,MSA,"183","5",ASPHALT9,CRUSH.CONC,"1990",,"2005","3",,"73",,"664",,,2013-10-21T00:00:00.000Z,"9202",0.000106252441855729
-93.235375,44.987873,"713",2019-02-12T00:00:00.000Z,1103 COMO AVE SE,44.987873,-93.235375,"2",University,Como,"4","1",Westminster,"6207","134501130123",COMO AVE SE,11TH AVE SE,12TH AVE SE,MSA,"166","1",ASPH/CONC,UNKNOWN,"1963","2000","2006","2",,"73",,"454",,,2013-09-19T00:00:00.000Z,"7509",2.11724856128381e-05
-93.214206,44.971717,"714",2019-02-12T00:00:00.000Z,2830 4TH ST SE,44.971717,-93.214206,"2",University,Prospect Park - East River Road,"4","1",Westminster,"219","004802930303",4TH ST SE,29TH AVE SE,30TH AVE SE,MSA,"447","1",CONCRETE,UNKNOWN,"1951",,,,,"15",,"622",,,2009-10-02T00:00:00.000Z,"559",0.000133147233157515
-93.222734,44.900904,"715",2019-02-12T00:00:00.000Z,5625 34TH AVE S,44.900904,-93.222734,"12",Nokomis,Morris Park,"6","1",Westminster,"1489","034205840564",34TH AVE S,58TH ST E,56TH ST E,MSA,"247","1",CONCRETE,CLASS 5,"1973",,,,,"61",,"1323",,,2010-06-28T00:00:00.000Z,"3658",0.00020287396783566
-93.222902,44.901057,"716",2019-02-12T00:00:00.000Z,5623 34TH AVE S,44.901057,-93.222902,"12",Nokomis,Morris Park,"6","1",Westminster,"1489","034205840564",34TH AVE S,58TH ST E,56TH ST E,MSA,"247","1",CONCRETE,CLASS 5,"1973",,,,,"61",,"1323",,,2010-06-28T00:00:00.000Z,"3658",3.31266465840112e-05
-93.280059,44.998785,"717",2019-02-12T00:00:00.000Z,1920 2ND ST N,44.998785,-93.280059,"5",Near North,Near - North,"1","1",Westminster,"2559","002501801222",2ND ST N,18TH AVE N,WEST BROADWAY,MSA,"215","3",ASPHALT9,S.GRAN.MAT.,"1973",,"2008","2",,"75",,"613",,,2013-09-17T00:00:00.000Z,"193",0.000152667571632423
-93.222973,44.900632,"718",2019-02-12T00:00:00.000Z,5644 34TH AVE S,44.900632,-93.222973,"11",Nokomis,Wenonah,"6","1",Westminster,"1489","034205840564",34TH AVE S,58TH ST E,56TH ST E,MSA,"247","1",CONCRETE,CLASS 5,"1973",,,,,"61",,"1323",,,2010-06-28T00:00:00.000Z,"3658",3.2984172644879e-05
-93.222999,44.900425,"719",2019-02-12T00:00:00.000Z,5642 34TH AVE S,44.900425,-93.222999,"11",Nokomis,Wenonah,"6","1",Westminster,"1489","034205840564",34TH AVE S,58TH ST E,56TH ST E,MSA,"247","1",CONCRETE,CLASS 5,"1973",,,,,"61",,"1323",,,2010-06-28T00:00:00.000Z,"3658",5.66034207707674e-05
-93.222944,44.899927,"720",2019-02-12T00:00:00.000Z,5706 34TH AVE S,44.899927,-93.222944,"12",Nokomis,Wenonah,"6","1",Westminster,"1489","034205840564",34TH AVE S,58TH ST E,56TH ST E,MSA,"247","1",CONCRETE,CLASS 5,"1973",,,,,"61",,"1323",,,2010-06-28T00:00:00.000Z,"3658",4.11642147178195e-06
-93.256967,44.988707,"721",2019-02-12T00:00:00.000Z,25 UNIVERSITY AVE NE,44.988707,-93.256967,"3",University,Nicollet Island - East Bank,"2","1",Westminster,"5193","310515010011",UNIVERSITY AVE NE,EAST HENNEPIN AVE,1ST AVE NE,STH,"047","2",ASPH/CONC,UNKNOWN,"1957",,,,"2013",,,"412",,,,"11686",7.25033611788583e-05
-93.257064,44.988813,"722",2019-02-12T00:00:00.000Z,28 UNIVERSITY AVE NE,44.988813,-93.257064,"3",University,Nicollet Island - East Bank,"2","1",Westminster,"5193","310515010011",UNIVERSITY AVE NE,EAST HENNEPIN AVE,1ST AVE NE,STH,"047","2",ASPH/CONC,UNKNOWN,"1957",,,,"2013",,,"412",,,,"11686",9.29159019304489e-05
-93.223011,44.898979,"723",2019-02-12T00:00:00.000Z,5732 34TH AVE S,44.898979,-93.223011,"11",Nokomis,Wenonah,"6","1",Westminster,"1489","034205840564",34TH AVE S,58TH ST E,56TH ST E,MSA,"247","1",CONCRETE,CLASS 5,"1973",,,,,"61",,"1323",,,2010-06-28T00:00:00.000Z,"3658",5.19844919266592e-05
-93.27612,44.989207,"724",2019-02-12T00:00:00.000Z,715 2ND ST N,44.989207,-93.27612,"3",Central,North Loop,"1","1",Westminster,"1689","002500500080",2ND ST N,5TH AVE N,8TH AVE N,MSA,"215","4",ASPHALT9,CRUSH.CONC,"1992",,"2008","2",,"74",,"1242",,,2011-09-01T00:00:00.000Z,"185",0.000356406643790459
-93.256768,44.98835,"725",2019-02-12T00:00:00.000Z,14 UNIVERSITY AVE NE,44.98835,-93.256768,"3",University,Nicollet Island - East Bank,"2","1",Westminster,"5193","310515010011",UNIVERSITY AVE NE,EAST HENNEPIN AVE,1ST AVE NE,STH,"047","2",ASPH/CONC,UNKNOWN,"1957",,,,"2013",,,"412",,,,"11686",0.000109246335192161
-93.23713,45.021485,"726",2019-02-12T00:00:00.000Z,2935 JOHNSON ST NE,45.021485,-93.23713,"1",Northeast,Audubon Park,"2","1",Westminster,"7820","200602910301",JOHNSON ST NE,29TH AVE NE,30TH AVE NE,MSA,"183","6",ASPHALT9,CRUSH.CONC,"1990",,"2005","3",,"70",,"659",,,2013-10-21T00:00:00.000Z,"9205",1.45783877980565e-05
-93.208595,44.957884,"727",2019-02-12T00:00:00.000Z,307 ST. ANTHONY AVE SE,44.957884,-93.208595,"2",University,Prospect Park - East River Road,"4","1",Westminster,"12015",29011502BDRY,ST ANTHONY AVE,RIVER TER E,CITY BOUNDARY,LOCAL,STANAV,"1",ASPH/CONC,UNKNOWN,"1967",,"2013","3",,"68",,"832",,,2009-11-10T00:00:00.000Z,"11333",0.000104330748004204
-93.248899,44.984447,"728",2019-02-12T00:00:00.000Z,503 UNIVERSITY AVE SE,44.984447,-93.248899,"3",University,Marcy Holmes,"4","1",Westminster,"5057","310400530063",UNIVERSITY AVE SE,5TH AVE SE,6TH AVE SE,STH,952A,"1",ASPH/CONC,UNKNOWN,"1954",,,,,,,"412",,,,"11725",2.16418675292631e-05
-93.237108,45.030211,"729",2019-02-12T00:00:00.000Z,3419 JOHNSON ST NE,45.030211,-93.237108,"1",Northeast,Waite Park,"2","1",Westminster,"7823","200603410351",JOHNSON ST NE,34TH AVE NE,35TH AVE NE,MSA,"183","6",ASPHALT9,CRUSH.CONC,"1990",,"2005","3",,"70",,"660",,,2013-10-21T00:00:00.000Z,"9212",1.49583715852628e-05
-93.248851,44.984408,"730",2019-02-12T00:00:00.000Z,507 UNIVERSITY AVE SE,44.984408,-93.248851,"3",University,Marcy Holmes,"4","1",Westminster,"5057","310400530063",UNIVERSITY AVE SE,5TH AVE SE,6TH AVE SE,STH,952A,"1",ASPH/CONC,UNKNOWN,"1954",,,,,,,"412",,,,"11725",3.11868537214799e-06
-93.275655,44.988342,"731",2019-02-12T00:00:00.000Z,701 2ND ST N,44.988342,-93.275655,"3",Central,North Loop,"1","1",Westminster,"1689","002500500080",2ND ST N,5TH AVE N,8TH AVE N,MSA,"215","4",ASPHALT9,CRUSH.CONC,"1992",,"2008","2",,"74",,"1242",,,2011-09-01T00:00:00.000Z,"185",7.56381475931945e-05
-93.248889,44.984436,"732",2019-02-12T00:00:00.000Z,505 UNIVERSITY AVE SE,44.984436,-93.248889,"3",University,Marcy Holmes,"4","1",Westminster,"5057","310400530063",UNIVERSITY AVE SE,5TH AVE SE,6TH AVE SE,STH,952A,"1",ASPH/CONC,UNKNOWN,"1954",,,,,,,"412",,,,"11725",1.51109876884917e-05
-93.222997,44.911363,"733",2019-02-12T00:00:00.000Z,5025 34TH AVE S,44.911363,-93.222997,"12",Nokomis,Keewaydin,"6","1",Westminster,"1111","034205142101",34TH AVE S,51ST ST E,KEEWAYDIN PL,MSA,"247","2",CONCRETE,S.GRAN.MAT.,"1971",,,,,"54",,"331",,,2010-08-25T00:00:00.000Z,"3667",0.000148729741590321
-93.275658,44.988297,"734",2019-02-12T00:00:00.000Z,625 2ND ST N,44.988297,-93.275658,"3",Central,North Loop,"1","1",Westminster,"1689","002500500080",2ND ST N,5TH AVE N,8TH AVE N,MSA,"215","4",ASPHALT9,CRUSH.CONC,"1992",,"2008","2",,"74",,"1242",,,2011-09-01T00:00:00.000Z,"185",0.000114128294795674
-93.208584,44.9578,"735",2019-02-12T00:00:00.000Z,315 ST. ANTHONY AVE SE,44.9578,-93.208584,"2",University,Prospect Park - East River Road,"4","1",Westminster,"12015",29011502BDRY,ST ANTHONY AVE,RIVER TER E,CITY BOUNDARY,LOCAL,STANAV,"1",ASPH/CONC,UNKNOWN,"1967",,"2013","3",,"68",,"832",,,2009-11-10T00:00:00.000Z,"11333",0.000180859821972821
-93.208591,44.957608,"736",2019-02-12T00:00:00.000Z,321 ST. ANTHONY AVE SE,44.957608,-93.208591,"2",University,Prospect Park - East River Road,"4","1",Westminster,"12015",29011502BDRY,ST ANTHONY AVE,RIVER TER E,CITY BOUNDARY,LOCAL,STANAV,"1",ASPH/CONC,UNKNOWN,"1967",,"2013","3",,"68",,"832",,,2009-11-10T00:00:00.000Z,"11333",0.000337591129356439
